Channel,Time,Program,Year Release,Description,Age Limit,Rating,Number of Ratings,Categories,Presenters
Культура,['22:20'],Мегрэ,1991 — 2005 (Сериал закончился),"Опытный следователь комиссар Жюль Мегре берется за расследование самых сложных дел. В работе он руководствуется собственным методом, который сделал его лучшим сыщиком во всей Франции. Вокруг Мегре полно тайн и загадок. Но он не спешит делать выводы: Мегре всегда сосредоточен и нетороплив. За свою долгую карьеру Мегре приходилось расследовать преступления во всех концах Европы, и его репутация известна далеко за пределами родной Франции. Образ гениального сыщика, воплощенный на экране Бруно Кремером, поддерживает атмосферу таинственности картины.",12+,7.1,537 оценок,['детектив'],"['Пьер Жоассен', 'Шарль Немес', 'Кристиан Де Шалонж']"
СТС,"['05:50', '06:00']",Ералаш,1974 — по н.в.,"Детский юмористический киножурнал «Ералаш» состоит из историй, которые случаются с ребятами в школе и дома, во дворах и на улице. Поучительные кинозарисовки прививают молодому поколению любовь и уважение к сверстникам и окружающим. Каждый сюжет сериала начинается анимацией на тему серии. В сериале снимаются известные актеры и обычные школьники, многие из которых впоследствии становятся известными актерами. Первоначально выпуски «Ералаша» транслировались в кинотеатрах перед сеансом.",0+,7.8,6 202 оценки,['комедия'],"['Борис Грачевский', 'Виктор Волков']"
СТС,['06:15'],Три кота,2015 — по н.в.,"Маленькие любознательные котята Коржик, Компот и Карамелька не знают, что такое скука. Вместе они учатся выражать свои эмоции, поддерживать друг друга и находить выход из любой ситуации, обращаясь за помощью к родителям или собственной фантазии. Познавательный мультсериал «Три кота» в игровой форме рассказывает о семейных отношениях между детьми разного возраста и их родителями, о любви и уважении к своим близким и друзьям.",0+,7.1,2 965 оценок,['приключения'],['Дмитрий Высоцкий']
СТС,"['07:00', '08:00', '19:00', '20:00']",Плакса,2023 — по н.в.,"Когда отец Маши остается без работы, ей вместе с семьей приходится переехать из Москвы в небольшой город Новоморск. Оказавшись в провинциальной школе, девочка сталкивается с нравами и порядками, далекими от тех, к которым она привыкла в элитной школе на Рублевке. Одноклассники начинают травить новенькую, и больше всех старается лидер школы, певица Крис. Атмосфера в школе накаляется, когда Маша влюбляется в парня Крис и собирает музыкальную группу «Плакса». Пережить сложные времена героине помогают фантазии о собственных песнях и видеоклипах.
Шоураннером и музыкальным продюсером сериала «Плакса» выступает лидер группы «Рукки вверх» Сергей Жуков. Главную роль в проекте исполняет его дочь Ника Жукова.",16+,6.9,1 887 оценок,['драма'],['Андрей Силкин']
СТС,['09:00'],"Помогите, я уменьшил свою училку!",2015,"11-летний Феликс уменьшил свою ненавистную директрису, фрау Шмитт-Гессенвайн, до 15 сантиметров. С помощью подруги Эллы и вопреки козням противного Марио, Феликс должен придумать, как вернуть училку к нормальному состоянию.",6+,6.6,369 оценок,['комедия'],['Свен Унтервальдт мл.']
СТС,['11:05'],"Помогите, я уменьшил своих родителей",2018,"Когда школа оказывается во власти зловещей директрисы Стингберд, спасти ее может только банда Феликса и Эллы. Ко всему прочему, ребятам нужно вернуть уменьшенных родителей Феликса к нормальному размеру…",6+,6.3,193 оценки,['комедия'],['Тим Трагезер']
СТС,['13:05'],"Помогите, я уменьшил своих друзей!",2021,"В школе имени Отто Леонарда появилась новенькая ученица, Мелани — милая, веселая, хотя и немного наивная. Девушка сразу приглянулась Феликсу, к большому раздражению Эллы и их компании — им кажется, что именно Мелани причастна к мелким кражам, которые участились в школе после ее появления. Но когда из-за них почти срывается свидание Феликса и Мелани, это становится последней каплей, и подросток решает проучить друзей, уменьшив их в десять раз. Но когда Мелани исчезает вместе с магическим шаром, героям становится не до шуток. Неужели она действительно замешана во всем этом?",6+,6.3,64 оценки,['комедия'],['Гранц Хенман']
СТС,"['15:05', '15:50']","Шоу ""Уральских пельменей""",2009 — по н.в.,"Команда КВН «Уральские пельмени» была создана в 1993 году. Все первые участники коллектива были членами различных студенческих отрядов Уральского политехнического института. В 1995 году команда дебютировала в Высшей лиге КВН, впоследствии отыграла пять сезонов и стала чемпионом Клуба веселых и находчивых в 2000 году, получив неофициальный титул «Последние чемпионы XX века».
Завершив выступления в КВН, участники команды образовали Творческое объединение «Уральские пельмени» и организовали юмористическое шоу, выходящее на телеканале СТС с 2009 года. Каждая новая программа — это полноценный «живой» концерт «Уральских пельменей», на котором демонстрируются пародии, музыкальные номера, миниатюры, юмористические зарисовки, объединенные общей (как правило, актуальной) темой.",16+,7.7,5 144 оценки,['юмористическое'],[]
СТС,['21:00'],Моя пиратская свадьба,2023,"Том и Дарси устраивают роскошную свадьбу на острове. Однако все сразу идет не по плану. Сначала родственники срывают подготовку к празднику, а затем и вовсе торжественную церемонию прерывает группа вооруженных пиратов. Теперь жениху и невесте приходится думать не о рассадке гостей, а о том, как спасти себя и близких. И между делом заново пережить то самое чувство, которое когда-то свело их вместе.
«Моя пиратская свадьба» — романтическая экшен-комедия с Дженнифер Лопез и Джошем Дюамелем.",18+,5.8,217 оценок,['мелодрама'],['Джейсон Мур']
СТС,['23:00'],Матрица времени,2017,"Саманта — крутая девчонка, которой всегда и во всем везло. Но  в пятницу, 12 февраля, что-то пошло не так, а потом случилась авария на трассе. Саманта оказалась в заколдованном круге проклятого дня, и теперь она вынуждена проживать ужас той пятницы снова и снова. Чтобы распутать петлю времени, она должна вычислить ошибку и исправить неверный шаг. Но каждый раз что-то не срабатывает.",16+,6.7,768 оценок,['драма'],['Ри Руссо-Янг']
СТС,['01:05'],Приглашение к убийству,2023,"События фильма разворачиваются в 1934 году. Миллиардер-затворник собирает в своем поместье на острове в южной Англии шестерых незнакомцев, среди которых оказывается начинающий детектив Миранда Грин. Когда один из гостей найден мертвым, Миранда понимает, что получила приглашение на убийство и ей предстоит вычислить убийцу до тех пор, пока очередь не дошла до нее.
«Приглашение к убийству» — американский детектив в атмосферном стиле Агаты Кристи.",18+,5.1,19 оценок,['триллер'],['Стивен Шимек']
СТС,['02:40'],Бедные Абрамовичи,2023 — по н.в.,"В центре Москвы, рядом с синагогой, живут четыре поколения одной еврейской семьи Абрамовичей. Все они, за исключением старой Муси Львовны, весьма далеки от корней, религии и традиций. Например, Боря спокойно ест и продает свинину, а его сын Давид и вовсе скрывает свое происхождение. Но однажды в Борю Абрамовича ударяет молния, и с этого момента он начинает видеть дух своего предка Хаима. Прапрапрапрапрадед рассказывает, что когда-то совершил страшный грех и навлек на род Абрамовичей проклятие. Только Боря может снять его, но для этого нужно освободить душу Хаима и попутно обратиться к истокам и раскрыть смысл иудаизма.",16+,6.6,859 оценок,['комедия'],['Илья Фарфель']
РЕН ТВ,"['05:00', '18:00', '01:05', '04:25']",Самые шокирующие гипотезы,2015 — по н.в.,"«Самые шокирующие гипотезы» — цикл документальных передач, посвященный новому толкованию всем известных исторических событий, обыденных явлений в нашей жизни и фактов из других областей человеческих знаний. Журналисты, основываясь на неизвестных ранее сведениях, помогут иначе взглянуть на то, что прежде казалось непреложной истиной, и в очередной раз удостовериться в относительности знаний человека об окружающем мире.",16+,7.6,600 оценок,['документальное'],['Игорь Прокопенко']
РЕН ТВ,['09:00'],"""Военная тайна"" с Игорем Прокопенко",1998 — по н.в.,"«Военная тайна» — одна из старейших программ на Рен ТВ, которая имеет очень устойчивую аудиторию и которой нет аналогов на отечественном телевидении. Ее содержание полностью соответствует интригующему названию: своими секретами с ведущим и корреспондентами программы делятся военные и политики, разведчики и сотрудники спецслужб.
Визитная карточка программы — эксклюзивная информация, уникальные документы и видеосъемка. Объект исследования — парадоксальные события, оставившие след в нашей истории, а также тайные пружины, которые подчас приводят в действие механизм обеспечения безопасности государства.",16+,7.4,633 оценки,['документальное'],['Игорь Прокопенко']
РЕН ТВ,['11:00'],"""Как устроен мир"" с Тимофеем Баженовым",2018 — по н.в.,"Научно-познавательная и приключенческая программа «Как устроен мир» доказывает, что человеку только кажется, что он подчинил себе все возможные стихии. В каждом выпуске ведущий Тимофей Баженов рассказывает о случаях проявления разрушительной силы природы, демонстрирует наглядные видео, объясняет детали различных явлений и проверяет их на себе — погружается в лаву, поджигает воду, готовит воздух и делает множество других безумных вещей.",16+,6.3,93 оценки,['научно-познавательное'],['Тимофей Баженов']
РЕН ТВ,"['17:00', '02:00']",Тайны Чапман,2015 — по н.в.,"В центре каждого выпуска телепрограммы — поиск ответов на сложные вопросы, с которыми каждый день сталкивается любой человек. Авторы телешоу постараются найти скрытые связи между явлениями и объяснить, почему меняется климат и растет число природных катастроф, чем опасен здоровый образ жизни и как обычная вода может привести к войне. Телешоу «Тайны Чапман» — это исследование явлений, о которых, казалось бы, давно известно все, редкие документальные кадры, свидетельства очевидцев, интервью с учеными и сложные эксперименты.",16+,6.2,459 оценок,['документальное'],['Анна Чапман']
РЕН ТВ,['20:00'],Флешбэк,2022,"Не выполнив заказ серьезной криминальной организации, киллер с болезнью Альцгеймера понимает, что теперь охота открыта на него самого.
«Флешбэк» — ремейк бельгийского триллера 2003 года «Синдром Альцгеймера».",18+,5.9,110 оценок,['триллер'],['Мартин Кэмпбелл']
РЕН ТВ,['23:30'],Последняя пуля,2020,"В небольшом американском городке обосновалась банда преступников, которые ожидают проезжающий транзитом инкассаторский грузовик. Чтобы никто не предупредил инкассаторов, бандиты берут в заложники весь город и обрубают все каналы связи. Единственный, кто готов противостоять им — бывший техасский рейнджер Джим Диллон, который уже много лет не брал в руки оружие.
«Последняя пуля» — остросюжетный боевик с Гаем Пирсом в главной роли.",16+,5.3,41 оценка,['боевик'],"['Йорк Шеклтон', 'Джон Льюис']"
ТНТ,"['05:00', '05:15', '07:00', '04:40']",Однажды в России,2014 — по н.в.,"Многожанровое телешоу «Однажды в России» высмеивает различные проблемы и слабые стороны страны и ее жителей. В начале каждого выпуска ведущий-конферансье выступает с небольшим стендапом, обозначающим тему эпизода. Далее актеры и члены различных команд КВН разыгрывают на сцене перед зрителями скетчи — юмористические номера на заданную тему. Эти сценки снимают камеры — таким образом, происходит реальное театральное действие, совмещенное с кинопроизводством.",16+,7.1,1 636 оценок,['юмористическое'],['Азамат Мусагалиев']
ТНТ,"['08:00', '08:30', '09:00', '09:30', '10:00', '10:30', '11:00', '11:30', '12:00', '12:30', '13:00', '13:30', '14:00', '14:30', '15:00', '15:30', '16:00', '16:30', '17:00', '17:30', '18:00']",СашаТаня,2013 — по н.в.,"Сериал «СашаТаня» рассказывает про молодую семью Сергеевых. После окончания института Саша и Таня вместе со своим маленьким сыном Алешкой решили пожить самостоятельно и сняли квартиру в Алтуфьево. Райончик, конечно, не из лучших, но зато и цены на жилье тут доступные, ведь Саша не собирается пользоваться миллиардами своего папы. Но Сильвестр Андреевич не планирует так просто оставить в покое молодых и тем более своего внука. Поэтому он поселился по соседству, только в просторной и роскошной квартире.
Саша и Таня — главные герои популярного сериала «Универ».",16+,5.7,12 533 оценки,['комедия'],"['Александр Потапов', 'Михаил Старчак']"
ТНТ,"['18:30', '19:00', '19:30', '20:00', '20:30']",Полярный,2019 — по н.в.,"Главный герой комедийного сериала «Полярный» — бывший бандит Витя, который давно отошел от криминальных дел и стал бизнесменом. Но старые «коллеги» не дают ему забыть о преступном прошлом, обращаясь с просьбой разместить общак на вполне легальных счетах. Витя соглашается, но происходит непредвиденная ситуация: он забывает пароль для доступа к счету и не может вернуть деньги. Мужчине ничего не остается, как скрыться от бывших подельников. Так Витя оказывается в маленьком северном городке Полярный…
Главные роли в сериале «Полярный» исполняют Михаил Пореченков, Иван Охлобыстин, Екатерина Шпица.",16+,7.6,1 083 оценки,['комедия'],"['Константин Статский', 'Михаил Старчак']"
ТНТ,"['21:00', '21:30']",Макрон,2024,"23-летний Андрей едет к родителям в родной городок в Архангельской области, чтобы поздравить маму с днем рождения. С собой он везет свою начальницу и по совместительству девушку Вику, по поводу которой настроен весьма серьезно. Но ситуация осложняется тем, что его любимой — 42 года, почти столько же, сколько родителям. Консервативные родственники принимают эти, по их мнению, неравные отношения в штыки и делают все, чтобы разлучить влюбленных. В это же время бывшая девушка пытается вернуть Андрея, а ее одинокий отец влюбляется в Вику и намерен добиться ее расположения.
Пилотный эпизод комедийного сериала «Макрон», снятый актером Борисом Дергачевым, в 2023 году был представлен на фестивале «Пилот» и получил приз за лучший актерский ансамбль. Главные роли в проекте исполняют Марина Александрова, Алексей Лукин, Ольга Медынич, Михаил Трухин и Александр Робак. В пилотном эпизоде роль Андрея играл Кузьма Сапрыкин.",16+,7.3,155 оценок,['комедия'],"['Борис Дергачев', 'Ирина Аркадьева']"
ТНТ,['22:00'],"Бар ""МоскваЧики""",2024,"Три очень разные, но близкие подруги из Москвы решают поехать в Питер, чтобы развеяться и отдохнуть. Там, не ожидая этого от самих себя, девушки принимают спонтанное решение и покупают бар буквально на последние сбережения. Героини знакомятся с тремя парнями, у которых есть одна тайна, и между ними начинается противостояние. Чем завершится эта рискованная и полная интриг история — хэппи-эндом или полным провалом?
«Бар “МоскваЧики”» — комедия с Яной Кошкиной, Катей IOWA и Давой в главных ролях.",18+,5.7,280 оценок,['комедия'],['Анарио Мамедов']
ТНТ,['00:00'],Любовь зла,2024,"Максим — харизматичный, но неудачливый вор-домушник, задолжавший крупную сумму денег бандитам. Отправляясь на очередное ограбление, мужчина сталкивается с неожиданно вернувшейся хозяйкой дома Евой. Девушка в отчаянии — она только что узнала о том, что ее жених Костя изменил ей. В расстроенных чувствах она пытается сжечь все его вещи, а затем и вовсе свести счеты с жизнью. Не в силах оставаться в стороне, Максим решает вмешаться в происходящее, чтобы образумить Еву и не дать ей совершить непоправимое. Но этой встрече суждено спасти не только одну жизнь…
«Любовь зла» — комедия об исправлении через любовь с Никитой Кологривым и Екатериной Ковальчук в главных ролях.",16+,7.2,409 оценок,['мелодрама'],"['Гайк Асатрян', 'Денис Гуляр']"
ТНТ,['01:45'],Пила: Спираль,2021,"Своенравный детектив Зик Бэнкс и его новый напарник Уильям Шенк, работающие под начальством уважаемого ветерана полиции Маркуса, занимаются расследованием серии убийств, напоминающих то, что творилось в городе в прошлом. Все глубже погружаясь в загадку, Зик оказывается в центре извращенной игры убийцы.
«Пила: Спираль» — девятый фильм хоррор-франшизы, снятый по сюжету Криса Рока.",18+,5.6,216 оценок,['триллер'],['Даррен Линн Боусман']
ТНТ,"['03:05', '03:50']",Импровизация,2016 — 2021 (Телешоу закончилось),"Непредсказуемое комедийное шоу от Comedy Club Production. Здесь нет сценария и все, происходящее на сцене, придумывается участниками на ходу. Под управлением ведущего Павла Воли четыре комика и один звездный гость оказываются в самых странных ситуациях — и выбираются из них с юмором.",16+,7.0,1 579 оценок,['игровое'],['Павел Воля']
ОТР,"['05:00', '13:00']",Секретарша,2017 (Сериал закончился),"Катерина Морозова работает секретарем в Следственном комитете. Благодаря развитой интуиции она неплохо разбирается в человеческой психологии и с легкостью находит общий язык с самыми разными людьми. Бесчисленные таланты и обширные связи делают ее практически незаменимой, когда дело касается расследования сложных и запутанных преступлений. В СК также работает ее сын Олег, который занимает должность следователя. У Кати давний роман с адвокатом Евгением Аристовым, однако она не планирует выходить замуж. Привычное течение жизни героини сериала «Секретарша» рушится в одночасье, после того как в отставку уходит ее любимый начальник, а на его место назначают человека, с которым у Морозовой есть своя история в прошлом.",16+,7.0,198 оценок,['драма'],['Радда Новикова']
ОТР,['22:10'],"Верьте мне, люди",1964,"Заключенный Алексей Лапин совершает побег после того, как его сокамерник Каин убивает другого заключенного. Чтобы вину не свалили на Лапина, он бежит вместе с Каином за месяц до своего освобождения. В тайге Каин бросает Лапина в надежде, что того съедят дикие звери, но Алексея спасают геологи. Он едет в Ленинград, где рассчитывает начать новую жизнь. Лапин встречает женщину, которая его полюбила. Тем временем в милицию Ленинграда приходят данные на Лапина. Его делом занимается полковник Анохин. Он готовит операцию по поимке сбежавшего заключенного. Драма «Верьте мне, люди» основана на романе Юрия Германа «Один год».",6+,7.9,170 оценок,['драма'],"['Владимир Беренштейн', 'Илья Гурин', 'Леонид Луков']"
Dомашний,"['05:45', '06:07', '06:30']",По делам несовершеннолетних,2011 — по н.в.,"«По делам несовершеннолетних» — судебное реалити-шоу. Телекомпания «Право-ТВ» и уполномоченный при президенте РФ по правам ребенка адвокат Павел Астахов рассказывают о том, что может привести ваше чадо на скамью подсудимых. В роли судьи в программе выступает адвокат Виктория Данильченко, также здесь принимают участие обвинитель, подсудимый, судебные приставы, свидетели сторон, потерпевший, представители несовершеннолетних граждан. После рассмотрения дел и вынесения приговора, который в большинстве случаев является обвинительным, судья разъясняет телезрителям суть преступления не только с правовой, но и с моральной стороны.",16+,7.7,128 оценок,['реалити-шоу'],"['Павел Астахов', 'Виктория Данильченко']"
Dомашний,['07:10'],Давай разведемся!,2014 — по н.в.,"«Давай разведемся» — это 80 жизненных историй, взятых из жизни. В режиме реального времени суд разбирает семейные дела и решает, на чьей стороне объективная правда. Ведущая проекта — судья в отставке Елена Лестуха.",16+,5.9,146 оценок,['реалити-шоу'],"['Елена Лестуха', 'Екатерина Романова']"
Dомашний,"['08:15', '09:22', '03:05', '03:55']",Тест на отцовство,2017 — 2019 (Телешоу закончилось),"В студии телепрограммы решаются семейные проблемы, которые возникли у обычных людей — измены, установление отцовства, предполагаемая подмена ребенка в роддоме. Ведущая телешоу «Тест на отцовство», профессиональный юрист, поможет разобраться во взаимоотношениях близких людей и восстановить справедливость. В ходе судебного заседания рассматриваются все доказательства, опрашиваются свидетели и адвокаты обеих сторон.",16+,8.0,88 оценок,['реалити-шоу'],['Екатерина Торкунова']
Dомашний,"['10:30', '11:07', '23:30', '00:07']",Понять. Простить,2006 — по н.в.,"Программа «Понять. Простить» рассказывает о сложных ситуациях, в которых оказываются простые люди: конфликты в семье и на работе, проблемы во взаимоотношениях поколений, кризис среднего возраста. Истории из настоящей жизни, которые происходят с реальными людьми.Герой или героиня программы приходит в кабинет к практикующим психологам и рассказывает свою историю. За кадром в сжатом виде раскрывается суть проблемы, затем подробности. Человека снимают дома, на работе, в том месте, где происходит конфликт, с представлением всех действующих лиц. Это не один прием-разговор, а много встреч, много разговоров, конкретная проблема и ее решение. Получается реконструкция истории лечения пациента, сжатая до одного выпуска программы.",16+,5.5,290 оценок,['документальное'],"['Борис Егоров', 'Галина Тимошенко']"
Dомашний,"['11:45', '12:17', '00:45', '01:15']",Порча,2019 — по н.в.,"Главная героиня проекта «Порча» — загадочная женщина Тамара, которая обладает сверхъестественными способностями. Каждый день она принимает в своей квартире отчаявшихся людей, которых преследуют неудачи, — на работе, в отношениях, в семейной жизни. Тамара видит всех своих посетителей насквозь, но помогает тем, кому считает нужным. Она снимает с людей порчу, попутно рассказывая им, как это могло произойти, что с этим делать и как жить дальше. Женщина сообщает о возможных вариантах развития событий и дает полезные советы, но следовать им или нет, — клиенты решают сами. Все истории, рассказанные в сериале, взяты из реальной практики Тамары.",16+,3.7,93 оценки,['драма'],['Антон Нефедов']
Dомашний,"['14:45', '15:48', '16:52', '17:56']",Кризисный центр,2021 (Сериал закончился),"Документальная драма посвящена теме домашнего насилия. Женщины, столкнувшиеся с физическим или психологическим насилием в семье, не всегда могут помочь себе сами и становятся молчаливыми жертвами. Однако в таких ситуациях можно обратиться в кризисный центр, сотрудники которого не только предоставляют пострадавшим временное убежище, но и пытаются решить их проблемы по мере возможностей. Кто-то из обратившихся в Центр впоследствии возвращается в семью, а кто-то начинает новую жизнь. Каждая история — полная горечи и неподдельного трагизма драма отдельно взятой семьи.",16+,4.5,17 оценок,['драма'],"['Ирина Колодяжная', 'Мария Андреева-Яворская', 'Александр Дуда', 'Ангелина Коршунова', 'Рената Буркина']"
Dомашний,"['19:00', '20:07', '21:15', '22:22']",Завтра будет всегда,2023 (Сериал закончился),"Вера Жданова живет в маленьком городке и одна содержит семью — мать и двух младших сестер. Лишившись работы, она в отчаянии едет в столицу и устраивается уборщицей в студию модного фотографа Геннадия Арбенина. Известный своими любовными похождениями, Геннадий решает приударить за Верой, заводит с ней роман, но, испугавшись чувств, которые появились у него к девушке, предает ее. Обманутая Вера возвращается домой и, обнаружив родных на грани нищеты, соглашается выйти замуж за ревнивого и деспотичного бизнесмена Михаила Брумана. В это время Арбенин осознает свою ошибку и едет к Вере, чтобы вернуть ее. Девушка оказывается перед сложным выбором между любовью и благополучием в тот момент, когда ее сестре нужна срочная дорогостоящая операция.",16+,5.1,28 оценок,['мелодрама'],['Глеб Якубовский']
Россия 24,['04:09'],Вечер с Владимиром Соловьевым,2014 — по н.в.,"Студия телепрограммы является площадкой, где обсуждаются самые резонансные события, которые произошли в политической жизни страны и мира. Гостями телешоу «Вечер с Владимиром Соловьевым» становятся известные политики, общественные деятели, ученые, журналисты, как российские, так и иностранные. В студии звучат диаметрально противоположные точки зрения на обсуждаемую проблему, гости приводят весомые аргументы и доказательства своей правоты. Участникам острой дискуссии не всегда удается прийти к консенсусу.",12+,5.6,2 310 оценок,['ток-шоу'],['Владимир Соловьев']
Пятница!,"['10:00', '12:20', '21:40', '03:40']",Битва шефов,2020 — по н.в.,"Шеф-повара Константин Ивлев и Ренат Агзамов проводят кастинг среди кулинаров-любителей. Из десятков конкурсантов — совершенно обычных и не знакомых друг с другом людей разных профессий — они выбирают к себе в команды по шесть самых одаренных. Затем шефы и их подопечные вступают в противостояние. Вместе они готовят самые разные блюда и параллельно делятся друг с другом секретами мастерства. В каждом выпуске шоу покидает один самый слабый кулинар. Побеждает тот шеф, в команде которого окажется человек, выигравший финальный поединок.",16+,7.7,222 оценки,['кулинарное'],"['Константин Ивлев', 'Ренат Агзамов']"
Пятница!,"['14:40', '16:20', '17:40', '19:00', '20:10']",Молодые ножи,2021 — по н.в.,"Известный шеф-повар Константин Ивлев начинает поиски молодых и талантливых поваров России, чтобы сделать из них новых звезд «Мишлен». В каждом выпуске 6 поваров в возрасте от 16 до 30 лет проходят по три испытания. Победителем становится тот, кто сможет обойти конкурентов с помощью таланта и вкуса блюд. Помогают Ивлеву выбирать победителя звездные дегустаторы из мира шоу-бизнеса.",16+,7.0,67 оценок,['шоу талантов'],['Константин Ивлев']
ТВ-3,"['05:15', '03:30', '04:15']",Дневник экстрасенса с Фатимой Хадуевой. Молодой ученик,2016 — 2019 (Телешоу закончилось),"Реалити-шоу позволяет проникнуть в закрытый и загадочный мир, где открываются тайны прошлого и будущего. В телепрограмме нет сценария и приглашенных участников, только реальные люди, которые обращаются к экстрасенсу за советом. Телешоу позволяет узнать, как на самом деле живут люди со сверхспособностями.",16+,4.4,214 оценок,['реалити-шоу'],['Фатима Хадуева']
ТВ-3,['08:00'],Леди Баг и Супер-кот,2015 — по н.в.,"Маринетт всего 15 лет, она ходит в школу вместе со своими сверстниками. Но по ночам девочка превращается в Леди Баг, супергероиню со сверхъестественными способностями. Вместе с ней на улицы ночного Парижа выходит Супер-Кот, а по совместительству одноклассник Маринетт Дюпейн-Чен, Адриан Агрест. Супергерои скрывают лица под масками, их цель — победить Хаука Мота, который порабощает обычных жителей города, превращая их в злодеев...
Мультипликационный сериал «Леди Баг и Супер-Кот» снят по мотивам серии комиксов.",6+,6.8,25 115 оценок,['комедия'],"['Томас Астрюк', 'Марк Экланд', 'Джеф Астолфо', 'Риккардо Дюранте']"
ТВ-3,"['15:15', '15:45', '16:20']",Слепая,2014 — 2019 (Сериал закончился),"Прабабка ее матери была травницей — помогала бесплодным, лечила больных животных. У другой ее прабабки еще в детстве из-за сильного сколиоза вырос горб, а после этого открылся дар целительства. Саму героиню сериала «Слепая» Нину сравнивают с Вангой. Она тоже незрячей не родилась: в первом классе мальчишка попал ей в глаза обледенелым куском угля. Зрение начало стремительно падать, лекарства не помогали, врачи ничем не могли помочь. Когда она практически ослепла, она увидела людей, но по-другому. Сама она называет это словом «чуять».
Она не любит говорить о себе или о том, кто и зачем к ней обращается. Живет уединенно, в глуши, но всех, кто приходит, — принимает. Она видит, когда у человека что-то не так. Видит его судьбу.",16+,5.5,1 085 оценок,['драма'],['Елена Митюкова']
ТВ-3,"['17:00', '18:10']",Кордон,2024,"Саша Дымов — бывший пограничник, отсидевший в тюрьме по ложному обвинению. Вернувшись в родную деревню Кордонку, он понимает, что уже ничего не будет как прежде: любимая женщина вышла замуж за его лучшего друга, а работу в органах с судимостью он получить не сможет. Близкий друг Трофимыч устраивает Дымова автомехаником в свою мастерскую, но тихая мирная жизнь Саше не подходит. Отличный боец и неравнодушный человек, Дымов не может спокойно смотреть на беспредел, который учиняют в приграничной деревне преступники и контрабандисты, переправляющие за кордон деньги, оружие и запрещенные товары. Саша объявляет им войну, а параллельно пытается найти того, кто его подставил и отправил за решетку, и решает личные вопросы. Бывшая супруга Юля мучается чувством вины и сомневается, правильно ли поступила, выбрав Сашиного лучшего друга. В то же время в жизни героя сериала «Кордон» появляется новая женщина — красавица Маша, работающая на почте.",16+,7.1,21 оценка,['мелодрама'],['Юрий Осипов']
ТВ-3,['00:00'],"Эксперимент ""Офис""",2016,"80 сотрудников международной корпорации заблокированы в многоэтажном офисном здании. По внутренней связи компании неизвестный голос призывает их участвовать в смертельной игре на выживание. Они должны будут выполнить ряд изощренных заданий, первое из которых — убить коллег, вызывающих наибольшее раздражение. Иначе устроители эксперимента пустят в расход всех. Игра началась!",18+,6.3,543 оценки,['триллер'],['Грег МакЛин']
Карусель,['06:00'],Фиксики,2010 — по н.в.,"Фиксики — это трудолюбивые человечки, живущие внутри машин и приборов. Они следят за тем, чтобы техника работала без перебоев, чистят ее и устраняют мелкие поломки. Обычно фиксики скрываются от людей, но их можно обнаружить внутри телевизоров и телефонов, в компьютерах и холодильниках. Всего фиксиков девять: Папус, Мася и их дети Симка и Нолик, дедушка фиксиков Дедус, а также одноклассники Симки — Файер, Игрек, Шпуля и Верта. В центре сюжета мультсериала — восьмилетний мальчик ДимДимыч, в доме которого живут фиксики.",0+,7.5,4 846 оценок,['для детей'],"['Васико Бедошвили', 'Андрей Колпин']"
Карусель,['07:45'],Три кота,2015 — по н.в.,"Маленькие любознательные котята Коржик, Компот и Карамелька не знают, что такое скука. Вместе они учатся выражать свои эмоции, поддерживать друг друга и находить выход из любой ситуации, обращаясь за помощью к родителям или собственной фантазии. Познавательный мультсериал «Три кота» в игровой форме рассказывает о семейных отношениях между детьми разного возраста и их родителями, о любви и уважении к своим близким и друзьям.",0+,7.1,2 965 оценок,['приключения'],['Дмитрий Высоцкий']
Карусель,['08:55'],Робокар Поли и его друзья,2011 (Сериал закончился),"В центре событий мультсериала — захватывающие приключения команды спасателей-робокаров Поли, Эмбер, Роя и Хели в городе Брум. Бесстрашные стражи порядка спешат на помощь всем тем, кто попал в затруднительное положение на дороге. Они учат малышей не только правилам дорожного движения, но и рассказывают, как нужно себя вести в школьном автобусе, как важно пользоваться ремнями безопасности, с какими опасностями можно столкнуться на парковке, а также принимают экзамены по вождению на велосипеде. В конце каждого эпизода мультсериала «Робокар Поли. Правила дорожного движения» малыши участвуют в веселой викторине, победитель которой получает кубок.",0+,6.0,129 оценок,['для детей'],['Ем Джун Янг']
Карусель,['09:30'],Простоквашино,2018 — по н.в.,"Девятилетний дядя Федор живет в обычной городской квартире с мамой, папой и младшей сестрой Верой Павловной. Однажды галчонок Хватайка прилетает с тревожной новостью: псу Шарику и коту Матрокину срочно требуется помощь дяди Федора в Простоквашино. Мальчик отправляется к друзьям на выручку и встречает в деревне давнего знакомого — почтальона Печкина. А вскоре к нему присоединяется и Вера Павловна, отправившая сама себя в Простоквашино по почте.
«Простоквашино» — современное продолжение серии советских мультфильмов «Трое из Простоквашино», «Зима в Простоквашино» и «Каникулы в Простоквашино», снятых по мотивам произведений Эдуарда Успенского. Действие мультсериала берет начало в 2018 году.",0+,6.9,573 оценки,['для детей'],['Михаил Солошенко']
